State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,service_calls_bin,day_charge_per_min,day_min_per_call,day_charge_per_call,eve_charge_per_min,eve_min_per_call,eve_charge_per_call,night_charge_per_min,night_min_per_call,night_charge_per_call,total_minutes,total_calls,total_charge,total_charge_per_min,total_min_per_call,total_charge_per_call,day_minutes_ratio,day_charge_ratio,day_minutes_group,cs_calls_group,cs_bin,day_min_bin,account_bin,intl_bin,charge_bin
ID,114,415,No,No,0,202.1,100,34.36,195.7,102,16.63,291.8,120,13.13,13.3,5,3.59,2,0,2-4,0.17001484413656606,2.021,0.3436,0.08497700562084824,1.918627450980392,0.1630392156862745,0.0449965729952022,2.4316666666666666,0.10941666666666668,702.8999999999999,327,67.71,0.09632949210414,2.149541284403669,0.20706422018348622,0.28752311850903406,0.5074582779500812,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q3 (100-127 days),Q4 (12-20 min),Q4 (67-96$)
PA,141,510,No,No,0,215.6,113,36.65,200.6,81,17.05,153.8,107,6.92,12.4,6,3.35,1,0,0-1,0.16999072356215214,1.9079646017699115,0.3243362831858407,0.0849950149551346,2.476543209876543,0.21049382716049383,0.04499349804941482,1.4373831775700936,0.06467289719626168,582.4,307,63.970000000000006,0.10983859890109891,1.8970684039087946,0.208371335504886,0.3701923076923077,0.5729248085039862,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q4 (127-243 days),Q4 (12-20 min),Q3 (59-67$)
NM,132,408,No,No,0,169.9,107,28.88,209.4,121,17.8,206.1,79,9.27,11.5,2,3.11,1,0,0-1,0.16998234255444378,1.5878504672897196,0.2699065420560748,0.08500477554918816,1.7305785123966944,0.14710743801652892,0.044978165938864625,2.608860759493671,0.11734177215189873,596.9,309,59.06,0.09894454682526387,1.931715210355987,0.1911326860841424,0.2846372926788407,0.48899424314256684,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q4 (127-243 days),Q3 (10-12 min),Q2 (52-59$)
FL,133,510,No,No,0,201.7,85,34.29,169.4,116,14.4,286.3,80,12.88,6.0,4,1.62,0,0,0-1,0.17000495785820527,2.372941176470588,0.40341176470588236,0.08500590318772137,1.460344827586207,0.12413793103448276,0.044987775061124696,3.5787500000000003,0.161,663.4000000000001,285,63.19,0.09525173349412118,2.3277192982456145,0.22171929824561404,0.3040397949954778,0.5426491533470486,High Day Minutes,Low CS Calls,0-1,Q3 (180-216 min),Q4 (127-243 days),Q1 (-0-8 min),Q3 (59-67$)
TX,133,408,No,No,0,221.1,133,37.59,160.2,140,13.62,161.8,84,7.28,8.4,3,2.27,4,0,2-4,0.17001356852103122,1.6624060150375939,0.28263157894736846,0.0850187265917603,1.1442857142857141,0.09728571428571428,0.0449938195302843,1.9261904761904762,0.08666666666666667,551.4999999999999,360,60.760000000000005,0.11017225747960112,1.531944444444444,0.1687777777777778,0.40090661831369,0.618663594470046,High Day Minutes,High CS Calls,4-5,Q4 (216-351 min),Q4 (127-243 days),Q1 (-0-8 min),Q3 (59-67$)
VT,93,510,No,Yes,32,218.7,117,37.18,115.0,61,9.78,192.7,85,8.67,9.4,5,2.54,2,0,2-4,0.1700045724737083,1.869230769230769,0.31777777777777777,0.08504347826086955,1.8852459016393444,0.160327868852459,0.044992215879605606,2.267058823529412,0.102,535.8,268,58.17,0.10856662933930572,1.9992537313432834,0.21705223880597016,0.40817469204927215,0.6391610795942926,High Day Minutes,High CS Calls,2-3,Q4 (216-351 min),Q2 (73-100 days),Q2 (8-10 min),Q2 (52-59$)
OR,140,415,No,No,0,120.3,108,20.45,240.4,84,20.43,216.4,74,9.74,7.7,3,2.08,4,1,2-4,0.16999168744804655,1.113888888888889,0.18935185185185185,0.08498336106489185,2.861904761904762,0.24321428571428572,0.045009242144177446,2.924324324324324,0.13162162162162164,584.8000000000001,269,52.699999999999996,0.09011627906976742,2.1739776951672867,0.19591078066914497,0.2057113543091655,0.38804554079696396,Low Day Minutes,High CS Calls,4-5,Q1 (-0-143 min),Q4 (127-243 days),Q1 (-0-8 min),Q2 (52-59$)
FL,144,510,No,No,0,278.5,95,47.35,240.7,90,20.46,120.0,90,5.4,11.6,5,3.13,1,1,0-1,0.17001795332136446,2.931578947368421,0.498421052631579,0.08500207727461571,2.674444444444444,0.22733333333333333,0.045000000000000005,1.3333333333333333,0.060000000000000005,650.8000000000001,280,76.34,0.1173017824216349,2.3242857142857147,0.27264285714285713,0.4279348494161032,0.6202515064186533,High Day Minutes,High CS Calls,0-1,Q4 (216-351 min),Q4 (127-243 days),Q3 (10-12 min),Q4 (67-96$)
ID,24,408,No,Yes,29,236.3,105,40.17,190.8,114,16.22,129.0,105,5.81,7.2,2,1.94,3,0,2-4,0.16999576809140923,2.2504761904761907,0.38257142857142856,0.08501048218029349,1.6736842105263159,0.14228070175438595,0.04503875968992248,1.2285714285714286,0.05533333333333333,563.3000000000001,326,64.14,0.11386472572341558,1.727914110429448,0.1967484662576687,0.41949227764956504,0.626286248830683,High Day Minutes,High CS Calls,2-3,Q4 (216-351 min),Q1 (1-73 days),Q1 (-0-8 min),Q3 (59-67$)
MD,54,415,No,No,0,273.8,113,46.55,119.6,156,10.17,267.6,117,12.04,11.7,3,3.16,1,0,0-1,0.17001460920379838,2.4230088495575224,0.4119469026548672,0.08503344481605352,0.7666666666666666,0.06519230769230769,0.044992526158445435,2.2871794871794875,0.10290598290598289,672.7,389,71.91999999999999,0.10691244239631334,1.7293059125964012,0.1848843187660668,0.407016500668946,0.6472469410456063,High Day Minutes,High CS Calls,0-1,Q4 (216-351 min),Q1 (1-73 days),Q3 (10-12 min),Q4 (67-96$)
WV,50,408,No,No,0,131.1,129,22.29,160.5,94,13.64,206.9,88,9.31,5.6,9,1.51,5,1,5+,0.17002288329519452,1.0162790697674418,0.1727906976744186,0.08498442367601246,1.7074468085106382,0.1451063829787234,0.04499758337361044,2.3511363636363636,0.10579545454545455,504.1,320,46.75,0.09273953580638762,1.5753125000000001,0.14609375,0.2600674469351319,0.47679144385026734,Low Day Minutes,High CS Calls,4-5,Q1 (-0-143 min),Q1 (1-73 days),Q1 (-0-8 min),Q1 (23-52$)
ID,92,415,No,Yes,23,167.4,83,28.46,258.6,129,21.98,116.4,110,5.24,11.2,3,3.02,4,0,2-4,0.17001194743130227,2.016867469879518,0.34289156626506023,0.08499613302397524,2.0046511627906978,0.1703875968992248,0.04501718213058419,1.0581818181818183,0.047636363636363636,553.6,325,58.7,0.10603323699421965,1.7033846153846155,0.18061538461538462,0.30238439306358383,0.48483816013628617,Low Day Minutes,High CS Calls,4-5,Q2 (143-180 min),Q2 (73-100 days),Q3 (10-12 min),Q2 (52-59$)
NV,96,408,No,No,0,197.7,68,33.61,250.5,53,21.29,181.2,67,8.15,10.5,3,2.84,3,0,2-4,0.17000505816894285,2.9073529411764705,0.49426470588235294,0.08499001996007984,4.726415094339623,0.40169811320754717,0.04497792494481237,2.7044776119402982,0.12164179104477613,639.9,191,65.89,0.10296921393967808,3.350261780104712,0.3449738219895288,0.30895452414439756,0.5100925785399909,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q2 (73-100 days),Q3 (10-12 min),Q3 (59-67$)
SC,102,408,No,No,0,174.5,73,29.67,213.7,114,18.16,164.7,116,7.41,10.3,5,2.78,4,0,2-4,0.17002865329512895,2.3904109589041096,0.40643835616438356,0.08497894244267666,1.8745614035087719,0.15929824561403508,0.044990892531876145,1.4198275862068965,0.06387931034482759,563.1999999999999,308,58.019999999999996,0.10301846590909092,1.8285714285714283,0.18837662337662336,0.30983664772727276,0.5113753877973113,Low Day Minutes,High CS Calls,4-5,Q2 (143-180 min),Q3 (100-127 days),Q3 (10-12 min),Q2 (52-59$)
NE,99,415,No,No,0,200.0,66,34.0,107.9,104,9.17,233.7,82,10.52,11.4,2,3.08,3,0,2-4,0.17,3.0303030303030303,0.5151515151515151,0.08498609823911028,1.0375,0.08817307692307692,0.04501497646555413,2.8499999999999996,0.12829268292682927,552.9999999999999,254,56.769999999999996,0.10265822784810127,2.1771653543307083,0.223503937007874,0.36166365280289337,0.5989078738770478,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q2 (73-100 days),Q3 (10-12 min),Q2 (52-59$)
ME,36,510,No,Yes,25,152.8,110,25.98,242.8,67,20.64,147.4,74,6.63,9.1,2,2.46,1,0,0-1,0.1700261780104712,1.3890909090909092,0.2361818181818182,0.08500823723228995,3.6238805970149257,0.3080597014925373,0.044979647218453184,1.991891891891892,0.0895945945945946,552.1,253,55.71000000000001,0.10090563303749321,2.182213438735178,0.22019762845849805,0.2767614562579243,0.4663435648896068,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q1 (1-73 days),Q2 (8-10 min),Q2 (52-59$)
MI,70,510,No,No,0,129.9,102,22.08,208.7,133,17.74,231.4,93,10.41,14.3,3,3.86,1,0,0-1,0.16997690531177828,1.273529411764706,0.2164705882352941,0.08500239578342117,1.569172932330827,0.13338345864661652,0.04498703543647364,2.488172043010753,0.11193548387096774,584.3,331,54.08999999999999,0.09257230874550744,1.7652567975830815,0.16341389728096672,0.22231730275543388,0.4082085413200222,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q1 (1-73 days),Q4 (12-20 min),Q2 (52-59$)
AZ,109,415,Yes,No,0,268.4,85,45.63,150.6,131,12.8,297.9,84,13.41,9.7,8,2.62,2,1,2-4,0.17000745156482863,3.157647058823529,0.5368235294117647,0.08499335989375831,1.149618320610687,0.09770992366412214,0.04501510574018127,3.5464285714285713,0.15964285714285714,726.6,308,74.46000000000001,0.10247729149463254,2.3590909090909093,0.24175324675324678,0.36939168731076244,0.612812248186946,High Day Minutes,High CS Calls,2-3,Q4 (216-351 min),Q3 (100-127 days),Q2 (8-10 min),Q4 (67-96$)
AZ,100,415,No,No,0,188.5,152,32.05,148.3,115,12.61,179.8,88,8.09,15.2,5,4.1,2,0,2-4,0.170026525198939,1.2401315789473684,0.2108552631578947,0.08503034389750505,1.2895652173913044,0.10965217391304348,0.0449944382647386,2.0431818181818184,0.09193181818181818,531.8000000000001,360,56.85,0.10690109063557728,1.4772222222222224,0.15791666666666668,0.35445656261752534,0.5637642919964819,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q2 (73-100 days),Q4 (12-20 min),Q2 (52-59$)
MA,80,510,No,No,0,149.8,123,25.47,276.3,75,23.49,241.4,75,10.86,10.9,7,2.94,2,0,2-4,0.1700267022696929,1.2178861788617887,0.2070731707317073,0.08501628664495113,3.684,0.3132,0.044987572493786245,3.2186666666666666,0.14479999999999998,678.4,280,62.75999999999999,0.09251179245283017,2.4228571428571426,0.22414285714285712,0.22081367924528306,0.40583173996175914,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q2 (73-100 days),Q3 (10-12 min),Q3 (59-67$)
SC,100,510,No,No,0,115.9,87,19.7,111.3,56,9.46,170.2,77,7.66,7.1,4,1.92,1,0,0-1,0.16997411561691111,1.332183908045977,0.2264367816091954,0.08499550763701708,1.9875,0.16892857142857146,0.04500587544065805,2.21038961038961,0.09948051948051949,404.5,224,38.74,0.0957725587144623,1.8058035714285714,0.17294642857142858,0.2865265760197775,0.5085183273102736,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q2 (73-100 days),Q1 (-0-8 min),Q1 (23-52$)
WV,50,510,No,No,0,131.7,108,22.39,216.5,103,18.4,196.1,126,8.82,11.0,5,2.97,1,0,0-1,0.17000759301442675,1.2194444444444443,0.2073148148148148,0.08498845265588914,2.1019417475728157,0.1786407766990291,0.044977052524222336,1.5563492063492064,0.07,555.3,342,52.58,0.09468755627588692,1.6236842105263156,0.15374269005847951,0.2371690977849811,0.42582731076454927,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q1 (1-73 days),Q3 (10-12 min),Q2 (52-59$)
MS,105,415,No,No,0,101.4,48,17.24,159.1,119,13.52,259.2,53,11.66,12.2,2,3.29,1,0,0-1,0.1700197238658777,2.1125000000000003,0.35916666666666663,0.08497800125707103,1.3369747899159663,0.11361344537815125,0.04498456790123457,4.890566037735849,0.22,531.9000000000001,222,45.71,0.08593720624177476,2.3959459459459462,0.2059009009009009,0.19063733784545966,0.3771603587836359,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q3 (100-127 days),Q4 (12-20 min),Q1 (23-52$)
VA,113,415,No,Yes,23,149.0,104,25.33,235.8,67,20.04,201.8,76,9.08,9.5,5,2.57,4,0,2-4,0.16999999999999998,1.4326923076923077,0.24355769230769228,0.08498727735368956,3.519402985074627,0.2991044776119403,0.044995044598612484,2.655263157894737,0.11947368421052632,596.1,252,57.019999999999996,0.0956550914276128,2.3654761904761905,0.22626984126984126,0.24995806072806576,0.44423009470361274,Low Day Minutes,High CS Calls,4-5,Q2 (143-180 min),Q3 (100-127 days),Q2 (8-10 min),Q2 (52-59$)
MS,111,415,No,Yes,36,96.8,123,16.46,170.6,105,14.5,166.0,85,7.47,13.4,4,3.62,2,0,2-4,0.17004132231404961,0.7869918699186992,0.1338211382113821,0.08499413833528723,1.6247619047619046,0.1380952380952381,0.045,1.9529411764705882,0.08788235294117647,446.79999999999995,317,42.05,0.09411369740376008,1.4094637223974762,0.13264984227129337,0.21665174574753807,0.3914387633769323,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q3 (100-127 days),Q4 (12-20 min),Q1 (23-52$)
NM,161,408,No,No,0,107.5,121,18.28,256.4,46,21.79,247.2,131,11.12,12.6,3,3.4,2,0,2-4,0.170046511627907,0.8884297520661157,0.15107438016528926,0.08498439937597504,5.57391304347826,0.473695652173913,0.04498381877022654,1.8870229007633588,0.08488549618320611,623.6999999999999,301,54.589999999999996,0.08752605419272086,2.072093023255814,0.18136212624584716,0.17235850569183905,0.3348598644440374,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q4 (127-243 days),Q4 (12-20 min),Q2 (52-59$)
TX,70,415,No,No,0,232.8,95,39.58,303.4,111,25.79,255.6,104,11.5,12.9,7,3.48,0,1,0-1,0.17001718213058417,2.4505263157894737,0.4166315789473684,0.08500329597890574,2.733333333333333,0.23234234234234233,0.04499217527386542,2.457692307692308,0.11057692307692307,804.7,317,80.35000000000001,0.09985087610289549,2.538485804416404,0.2534700315457413,0.2893003603827513,0.4925948973242065,High Day Minutes,Low CS Calls,0-1,Q4 (216-351 min),Q1 (1-73 days),Q4 (12-20 min),Q4 (67-96$)
HI,97,415,No,Yes,43,121.1,105,20.59,260.2,115,22.12,222.4,100,10.01,8.3,5,2.24,3,0,2-4,0.17002477291494633,1.1533333333333333,0.1960952380952381,0.08501152959262107,2.262608695652174,0.19234782608695652,0.04500899280575539,2.224,0.1001,611.9999999999999,325,54.96,0.08980392156862747,1.8830769230769226,0.16910769230769232,0.19787581699346407,0.37463609898107714,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q2 (73-100 days),Q1 (-0-8 min),Q2 (52-59$)
WA,130,510,No,No,0,124.3,70,21.13,270.7,99,23.01,239.5,83,10.78,3.5,6,0.95,0,0,0-1,0.16999195494770716,1.7757142857142856,0.3018571428571428,0.08500184706316957,2.734343434343434,0.23242424242424245,0.045010438413361165,2.8855421686746987,0.12987951807228915,638.0,258,55.870000000000005,0.0875705329153605,2.4728682170542635,0.21655038759689924,0.19482758620689655,0.3781993914444245,Low Day Minutes,Low CS Calls,0-1,Q1 (-0-143 min),Q4 (127-243 days),Q1 (-0-8 min),Q2 (52-59$)
WI,92,415,No,No,0,157.7,101,26.81,298.6,100,25.38,216.9,99,9.76,13.8,3,3.73,1,0,0-1,0.17000634115409005,1.5613861386138612,0.26544554455445546,0.08499665103817816,2.986,0.25379999999999997,0.04499769479022591,2.190909090909091,0.09858585858585858,687.0,303,65.67999999999999,0.09560407569141192,2.267326732673267,0.21676567656765675,0.22954876273653566,0.4081912302070646,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q2 (73-100 days),Q4 (12-20 min),Q3 (59-67$)
CO,119,408,No,No,0,124.3,68,21.13,207.1,88,17.6,157.4,93,7.08,14.8,1,4.0,0,0,0-1,0.16999195494770716,1.8279411764705882,0.31073529411764705,0.08498309995171416,2.353409090909091,0.2,0.04498094027954257,1.69247311827957,0.07612903225806451,503.59999999999997,250,49.81,0.09890786338363781,2.0143999999999997,0.19924,0.24682287529785546,0.42421200562136113,Low Day Minutes,Low CS Calls,0-1,Q1 (-0-143 min),Q3 (100-127 days),Q4 (12-20 min),Q1 (23-52$)
NV,115,415,No,No,0,286.4,125,48.69,205.7,74,17.48,191.4,141,8.61,6.9,6,1.86,1,1,0-1,0.17000698324022348,2.2912,0.38952,0.08497812348079728,2.7797297297297296,0.23621621621621622,0.04498432601880877,1.3574468085106384,0.06106382978723404,690.4,346,76.64,0.11100811123986096,1.9953757225433526,0.2215028901734104,0.41483198146002315,0.6353079331941545,High Day Minutes,High CS Calls,0-1,Q4 (216-351 min),Q3 (100-127 days),Q1 (-0-8 min),Q4 (67-96$)
VA,127,408,No,Yes,25,173.0,91,29.41,245.8,64,20.89,300.0,99,13.5,4.8,3,1.3,0,0,0-1,0.17,1.901098901098901,0.3231868131868132,0.08498779495524816,3.840625,0.32640625,0.045,3.0303030303030303,0.13636363636363635,723.5999999999999,257,65.1,0.08996683250414594,2.81556420233463,0.25330739299610894,0.2390823659480376,0.4517665130568357,Low Day Minutes,Low CS Calls,0-1,Q2 (143-180 min),Q3 (100-127 days),Q1 (-0-8 min),Q3 (59-67$)
ND,153,415,No,Yes,31,218.5,130,37.15,134.2,103,11.41,118.9,105,5.35,9.4,6,2.54,0,0,0-1,0.1700228832951945,1.6807692307692308,0.2857692307692308,0.08502235469448585,1.3029126213592233,0.11077669902912622,0.04499579478553406,1.1323809523809525,0.05095238095238095,481.0,344,56.45,0.11735966735966737,1.3982558139534884,0.16409883720930232,0.45426195426195426,0.658104517271922,High Day Minutes,Low CS Calls,0-1,Q4 (216-351 min),Q4 (127-243 days),Q2 (8-10 min),Q2 (52-59$)
HI,79,415,No,No,0,41.9,124,7.12,211.0,95,17.94,237.9,55,10.71,11.4,5,3.08,1,0,0-1,0.16992840095465395,0.3379032258064516,0.05741935483870968,0.08502369668246446,2.221052631578947,0.1888421052631579,0.04501891551071879,4.325454545454545,0.19472727272727275,502.2,279,38.85,0.07735961768219833,1.8,0.139247311827957,0.08343289526085225,0.18326898326898328,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q2 (73-100 days),Q3 (10-12 min),Q1 (23-52$)
ND,35,415,No,No,0,260.8,87,44.34,258.1,78,21.94,131.3,123,5.91,5.8,2,1.57,1,0,0-1,0.1700153374233129,2.9977011494252874,0.5096551724137931,0.08500581170089112,3.308974358974359,0.2812820512820513,0.04501142421934501,1.067479674796748,0.04804878048780488,656.0,290,73.75999999999999,0.11243902439024389,2.2620689655172415,0.25434482758620686,0.3975609756097561,0.6011388286334057,High Day Minutes,High CS Calls,0-1,Q4 (216-351 min),Q1 (1-73 days),Q1 (-0-8 min),Q4 (67-96$)
MN,68,510,No,No,0,226.7,94,38.54,168.4,129,14.31,188.7,117,8.49,10.2,1,2.75,0,0,0-1,0.17000441111601236,2.4117021276595745,0.41,0.08497624703087886,1.3054263565891473,0.11093023255813954,0.04499205087440382,1.6128205128205126,0.07256410256410256,594.0,341,64.09,0.1078956228956229,1.7419354838709677,0.18794721407624634,0.38164983164983163,0.6013418630051489,High Day Minutes,Low CS Calls,0-1,Q4 (216-351 min),Q1 (1-73 days),Q2 (8-10 min),Q3 (59-67$)
DC,60,408,No,No,0,179.3,147,30.48,208.9,89,17.76,248.2,98,11.17,13.5,6,3.65,1,1,0-1,0.16999442275515894,1.2197278911564626,0.20734693877551022,0.08501675442795596,2.3471910112359553,0.19955056179775282,0.04500402900886382,2.5326530612244897,0.11397959183673469,649.9000000000001,340,63.06,0.09703031235574702,1.9114705882352945,0.18547058823529414,0.27588859824588396,0.48334919124643194,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q1 (1-73 days),Q4 (12-20 min),Q3 (59-67$)
MT,71,510,No,Yes,23,175.7,82,29.87,258.9,136,22.01,268.4,154,12.08,14.1,7,3.81,1,0,0-1,0.17000569151963577,2.142682926829268,0.3642682926829268,0.0850135187331016,1.9036764705882352,0.16183823529411767,0.04500745156482862,1.7428571428571427,0.07844155844155844,717.1,379,67.77,0.09450564774787337,1.8920844327176782,0.1788126649076517,0.24501464230930134,0.440755496532389,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q1 (1-73 days),Q4 (12-20 min),Q4 (67-96$)
WV,124,415,No,No,0,157.4,107,26.76,167.8,112,14.26,188.8,102,8.5,8.8,3,2.38,3,0,2-4,0.17001270648030495,1.4710280373831777,0.25009345794392523,0.08498212157330154,1.4982142857142857,0.12732142857142856,0.045021186440677964,1.8509803921568628,0.08333333333333333,522.8,324,51.900000000000006,0.09927314460596788,1.61358024691358,0.1601851851851852,0.3010711553175211,0.5156069364161849,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q3 (100-127 days),Q2 (8-10 min),Q1 (23-52$)
ME,23,510,No,No,0,113.1,74,19.23,168.8,95,14.35,262.9,126,11.83,6.9,2,1.86,1,1,0-1,0.17002652519893902,1.5283783783783782,0.2598648648648649,0.08501184834123222,1.776842105263158,0.15105263157894736,0.044998098136173455,2.086507936507936,0.09388888888888888,551.6999999999999,297,47.269999999999996,0.08568062352727933,1.8575757575757574,0.15915824915824914,0.20500271886895052,0.40681193145758415,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q1 (1-73 days),Q1 (-0-8 min),Q1 (23-52$)
WY,225,415,No,No,0,182.7,142,31.06,246.5,63,20.95,218.0,103,9.81,8.8,2,2.38,1,0,0-1,0.1700054734537493,1.286619718309859,0.21873239436619718,0.08498985801217038,3.9126984126984126,0.3325396825396825,0.045000000000000005,2.116504854368932,0.09524271844660194,656.0,310,64.2,0.09786585365853659,2.1161290322580646,0.20709677419354838,0.2785060975609756,0.48380062305295946,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q4 (127-243 days),Q2 (8-10 min),Q3 (59-67$)
NY,181,415,Yes,No,0,161.3,83,27.42,124.4,83,10.57,262.0,98,11.79,14.1,3,3.81,0,1,0-1,0.16999380037197767,1.9433734939759038,0.33036144578313253,0.08496784565916399,1.4987951807228916,0.12734939759036146,0.045,2.673469387755102,0.12030612244897958,561.8000000000001,267,53.59,0.09538981844072623,2.104119850187266,0.2007116104868914,0.2871128515485938,0.5116626236238104,Low Day Minutes,Low CS Calls,0-1,Q2 (143-180 min),Q4 (127-243 days),Q4 (12-20 min),Q2 (52-59$)
VT,63,415,No,No,0,142.5,92,24.23,208.3,102,17.71,228.9,120,10.3,7.5,2,2.03,2,0,2-4,0.17003508771929826,1.548913043478261,0.2633695652173913,0.08502160345655305,2.0421568627450983,0.17362745098039217,0.04499781564001748,1.9075,0.08583333333333334,587.2,316,54.269999999999996,0.09242166212534059,1.858227848101266,0.17174050632911392,0.24267711171662124,0.44647134696885943,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q1 (1-73 days),Q1 (-0-8 min),Q2 (52-59$)
NC,54,415,Yes,No,0,190.5,108,32.39,259.7,108,22.07,141.5,111,6.37,9.7,2,2.62,2,1,2-4,0.1700262467191601,1.7638888888888888,0.2999074074074074,0.08498267231420871,2.4046296296296297,0.20435185185185187,0.04501766784452297,1.2747747747747749,0.05738738738738739,601.4000000000001,329,63.449999999999996,0.10550382440971065,1.8279635258358666,0.19285714285714284,0.31676089125374124,0.5104806934594169,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q1 (1-73 days),Q2 (8-10 min),Q3 (59-67$)
