State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,total_minutes,total_calls,total_charge,day_charge_per_min,day_min_per_call,day_charge_per_call,eve_charge_per_min,eve_min_per_call,eve_charge_per_call,night_charge_per_min,night_min_per_call,night_charge_per_call,total_charge_per_min,total_min_per_call,total_charge_per_call,day_minutes_ratio,day_charge_ratio,predicted_proba,predicted_label
CA,111,408,No,No,0,249.8,109,42.47,242.4,106,20.6,231.8,78,10.43,11.6,4,3.13,0,True,735.6,297,76.63,0.1700160128102482,2.291743119266055,0.38963302752293577,0.08498349834983498,2.2867924528301886,0.19433962264150945,0.04499568593615185,2.971794871794872,0.1337179487179487,0.10417346383904295,2.4767676767676767,0.258013468013468,0.3395867319195215,0.5542215842359389,0.8427915318722696,1
MS,69,510,No,Yes,27,268.8,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,0,False,803.6999999999999,272,83.32999999999998,0.17001488095238096,3.4461538461538463,0.5858974358974359,0.08499594484995945,2.7707865168539327,0.2355056179775281,0.04501655020228026,2.6656862745098038,0.12,0.1036829662809506,2.9547794117647057,0.306360294117647,0.3344531541620008,0.5484219368774752,0.12098032944254251,0
RI,127,415,No,Yes,27,140.1,59,23.82,223.4,111,18.99,257.9,73,11.61,3.8,10,1.03,1,False,625.1999999999999,253,55.45,0.17002141327623127,2.3745762711864407,0.40372881355932205,0.08500447627573858,2.0126126126126125,0.17108108108108105,0.045017448623497484,3.532876712328767,0.15904109589041096,0.08869161868202177,2.4711462450592885,0.2191699604743083,0.22408829174664108,0.4295761947700631,0.0028908130414011415,0
NM,105,415,No,No,0,193.7,108,32.93,183.2,124,15.57,293.7,72,13.22,10.8,5,2.92,1,False,681.3999999999999,309,64.64,0.17000516262261228,1.7935185185185185,0.3049074074074074,0.08498908296943232,1.4774193548387096,0.12556451612903227,0.045011916922029285,4.079166666666667,0.1836111111111111,0.09486351628999122,2.2051779935275078,0.20919093851132686,0.2842676841796302,0.5094368811881188,0.04094775253551445,0
VA,75,415,No,No,0,224.7,116,38.2,192.0,79,16.32,212.2,98,9.55,11.3,11,3.05,3,False,640.1999999999999,304,67.12,0.17000445037828218,1.9370689655172413,0.32931034482758625,0.085,2.430379746835443,0.20658227848101265,0.04500471253534402,2.1653061224489796,0.09744897959183674,0.1048422368009997,2.1059210526315786,0.22078947368421054,0.35098406747891286,0.5691299165673421,0.029998176941785408,0
TX,126,415,No,No,0,190.9,143,32.45,149.7,72,12.72,191.4,87,8.61,13.0,3,3.51,1,False,545.0,305,57.29,0.16998428496595078,1.334965034965035,0.22692307692307695,0.08496993987975952,2.0791666666666666,0.17666666666666667,0.04498432601880877,2.2,0.09896551724137931,0.10511926605504587,1.7868852459016393,0.1878360655737705,0.3502752293577982,0.5664164775702566,0.021221790423430704,0
NM,41,415,No,No,0,232.1,74,39.46,327.1,88,27.8,226.5,119,10.19,10.9,2,2.94,3,True,796.6,283,80.39,0.17001292546316243,3.1364864864864863,0.5332432432432432,0.08498929990828492,3.7170454545454548,0.3159090909090909,0.04498896247240618,1.903361344537815,0.08563025210084033,0.10091639467737885,2.8148409893992934,0.2840636042402827,0.29136329399949784,0.4908570717750964,0.94176128011034,1
RI,113,415,No,No,0,90.6,130,15.4,170.6,100,14.5,137.4,74,6.18,5.4,9,1.46,1,False,404.0,313,37.54,0.16997792494481237,0.6969230769230769,0.11846153846153847,0.08499413833528723,1.706,0.145,0.044978165938864625,1.8567567567567569,0.08351351351351351,0.09292079207920792,1.29073482428115,0.11993610223642172,0.22425742574257423,0.41022908897176347,0.023226039184689337,0
NY,78,510,No,No,0,152.9,81,25.99,256.6,82,21.81,173.6,112,7.81,5.3,6,1.43,2,False,588.4,281,57.04,0.1699803793328973,1.8876543209876544,0.3208641975308642,0.08499610288386593,3.129268292682927,0.2659756097560975,0.04498847926267281,1.55,0.06973214285714285,0.09694085656016316,2.093950177935943,0.20298932384341636,0.25985723997280763,0.45564516129032256,0.009090241247129687,0
WA,110,415,No,No,0,241.2,105,41.0,174.3,85,14.82,245.3,59,11.04,8.5,4,2.3,2,False,669.3,253,69.16,0.16998341625207297,2.297142857142857,0.3904761904761905,0.08502581755593804,2.050588235294118,0.1743529411764706,0.04500611496127191,4.157627118644068,0.1871186440677966,0.10333183923502166,2.645454545454545,0.2733596837944664,0.3603765127745406,0.5928282244071718,0.060454273153748676,0
NE,112,415,Yes,Yes,16,200.3,72,34.05,197.8,91,16.81,151.1,92,6.8,10.4,3,2.81,1,False,559.6,258,60.47,0.16999500748876684,2.7819444444444446,0.47291666666666665,0.08498483316481294,2.173626373626374,0.18472527472527472,0.04500330906684315,1.642391304347826,0.07391304347826087,0.10805932809149392,2.1689922480620156,0.2343798449612403,0.35793423874195857,0.5630891351083182,0.020891876683558786,0
ID,104,510,No,No,0,97.2,88,16.52,155.6,85,13.23,261.6,105,11.77,12.4,5,3.35,0,False,526.8000000000001,283,44.87,0.1699588477366255,1.1045454545454545,0.18772727272727271,0.08502570694087404,1.8305882352941176,0.15564705882352942,0.044992354740061156,2.4914285714285715,0.1120952380952381,0.08517463933181471,1.8614840989399295,0.1585512367491166,0.18451025056947606,0.36817472698907955,0.025271643705720576,0
WV,127,510,No,No,0,224.3,112,38.13,185.7,103,15.78,159.4,83,7.17,10.0,1,2.7,2,False,579.4,299,63.78000000000001,0.16999554168524297,2.0026785714285715,0.3404464285714286,0.08497576736672052,1.8029126213592233,0.15320388349514563,0.04498117942283563,1.9204819277108434,0.0863855421686747,0.11007939247497413,1.937792642140468,0.2133110367892977,0.387124611667242,0.5978363123236123,0.040100344544541214,0
NE,61,408,No,No,0,267.1,104,45.41,180.4,131,15.33,230.6,106,10.38,17.3,4,4.67,1,True,695.4,345,75.78999999999999,0.17001123174840882,2.568269230769231,0.43663461538461534,0.08497782705099778,1.3770992366412214,0.11702290076335878,0.04501300954032958,2.1754716981132076,0.0979245283018868,0.10898763301696865,2.0156521739130433,0.21968115942028985,0.38409548461317233,0.5991555614197124,0.49434701034362033,0
RI,65,415,No,Yes,29,215.5,129,36.64,161.9,77,13.76,128.3,91,5.77,8.8,5,2.38,2,False,514.5,302,58.550000000000004,0.1700232018561485,1.6705426356589148,0.284031007751938,0.08499073502161827,2.102597402597403,0.1787012987012987,0.04497272018706157,1.40989010989011,0.0634065934065934,0.11379980563654034,1.7036423841059603,0.1938741721854305,0.41885325558794945,0.6257899231426132,0.04703420056927837,0
CT,152,408,No,Yes,20,239.1,105,40.65,209.1,111,17.77,268.2,130,12.07,13.3,3,3.59,5,False,729.6999999999999,349,74.08000000000001,0.17001254705144292,2.277142857142857,0.3871428571428571,0.08498326159732185,1.8837837837837836,0.1600900900900901,0.045003728560775544,2.063076923076923,0.09284615384615384,0.10152117308482941,2.0908309455587393,0.21226361031518629,0.32766890502946416,0.548731101511879,0.09815565214844965,0
RI,63,415,Yes,No,0,62.9,112,10.69,202.9,111,17.25,259.0,58,11.66,8.9,8,2.4,1,False,533.6999999999999,289,41.99999999999999,0.16995230524642288,0.5616071428571429,0.09544642857142857,0.08501724987678659,1.827927927927928,0.1554054054054054,0.04501930501930502,4.4655172413793105,0.20103448275862068,0.07869589657110736,1.8467128027681659,0.14532871972318337,0.1178564736743489,0.25452380952380954,0.027861422668638454,0
IA,100,408,No,No,0,210.9,85,35.85,329.3,69,27.99,127.1,78,5.72,9.4,5,2.54,4,False,676.7,237,72.10000000000001,0.16998577524893316,2.4811764705882355,0.42176470588235293,0.0849984816276951,4.7724637681159425,0.4056521739130435,0.04500393391030685,1.6294871794871795,0.07333333333333333,0.1065464755430767,2.855274261603376,0.30421940928270047,0.3116595241613713,0.49722607489597775,0.025266378327853892,0
MS,29,510,No,No,0,313.2,103,53.24,216.3,151,18.39,218.4,106,9.83,12.8,4,3.46,2,True,760.6999999999999,364,84.91999999999999,0.1699872286079183,3.0407766990291263,0.5168932038834951,0.08502080443828017,1.4324503311258279,0.12178807947019868,0.04500915750915751,2.060377358490566,0.09273584905660377,0.11163402129617457,2.0898351648351645,0.23329670329670327,0.41172604180360195,0.6269430051813473,0.9827312393783776,1
ME,175,415,No,No,0,132.0,95,22.44,231.2,74,19.65,313.4,108,14.1,8.7,10,2.35,1,False,685.3,287,58.540000000000006,0.17,1.3894736842105264,0.23621052631578948,0.08499134948096886,3.1243243243243244,0.26554054054054055,0.04499042756860243,2.9018518518518515,0.13055555555555556,0.08542244272581352,2.3878048780487804,0.20397212543554008,0.1926163723916533,0.3833276392210454,0.012314553170609177,0
MS,98,415,Yes,Yes,23,245.5,54,41.74,292.7,83,24.88,184.0,90,8.28,10.8,7,2.92,1,False,733.0,234,77.82000000000001,0.170020366598778,4.546296296296297,0.772962962962963,0.08500170823368637,3.5265060240963853,0.29975903614457833,0.045,2.0444444444444443,0.092,0.10616643929058664,3.1324786324786325,0.33256410256410257,0.334924965893588,0.5363659727576459,0.10421647997054298,0
VA,121,415,No,No,0,134.1,112,22.8,195.1,104,16.58,159.6,139,7.18,10.5,2,2.84,2,False,499.29999999999995,357,49.39999999999999,0.17002237136465326,1.1973214285714284,0.20357142857142857,0.08498206048180419,1.8759615384615385,0.15942307692307692,0.0449874686716792,1.1482014388489208,0.0516546762589928,0.09893851391948727,1.3985994397759103,0.138375350140056,0.26857600640897256,0.4615384615384616,0.028026256725506606,0
PA,104,415,No,No,0,144.5,107,24.57,180.5,85,15.34,226.0,94,10.17,17.0,6,4.59,2,False,568.0,292,54.67,0.17003460207612456,1.3504672897196262,0.22962616822429907,0.08498614958448754,2.123529411764706,0.1804705882352941,0.045,2.404255319148936,0.10819148936170213,0.09625,1.9452054794520548,0.18722602739726027,0.25440140845070425,0.4494238156209987,0.03148413994170715,0
NE,123,415,No,No,0,150.0,98,25.5,89.8,95,7.63,326.0,91,14.67,11.1,3,3.0,3,False,576.9,287,50.800000000000004,0.17,1.530612244897959,0.2602040816326531,0.08496659242761692,0.9452631578947368,0.08031578947368422,0.045,3.5824175824175826,0.1612087912087912,0.08805685560755765,2.010104529616725,0.1770034843205575,0.26001040041601664,0.5019685039370079,0.028983501317081665,0
MI,61,415,No,Yes,33,270.7,53,46.02,200.7,116,17.06,201.7,102,9.08,10.9,3,2.94,3,False,683.9999999999999,274,75.1,0.17000369412633914,5.107547169811321,0.8683018867924529,0.08500249128051819,1.7301724137931034,0.14706896551724136,0.0450173525037184,1.9774509803921567,0.08901960784313726,0.1097953216374269,2.496350364963503,0.2740875912408759,0.3957602339181287,0.6127829560585887,0.04016629779444526,0
MD,160,415,No,No,0,256.0,111,43.52,187.4,61,15.93,119.1,81,5.36,11.5,4,3.11,3,False,574.0,257,67.92,0.17,2.3063063063063063,0.3920720720720721,0.08500533617929562,3.0721311475409836,0.26114754098360654,0.045004198152812765,1.4703703703703703,0.06617283950617284,0.11832752613240419,2.2334630350194553,0.26428015564202334,0.445993031358885,0.64075382803298,0.047651897401459496,0
AR,153,408,No,No,0,154.6,56,26.28,263.0,84,22.36,367.7,89,16.55,15.5,2,4.19,1,False,800.8,231,69.38,0.16998706338939198,2.7607142857142857,0.4692857142857143,0.0850190114068441,3.130952380952381,0.2661904761904762,0.04500951862931738,4.131460674157303,0.18595505617977529,0.08663836163836164,3.4666666666666663,0.3003463203463203,0.19305694305694307,0.3787835110982993,0.14507196229673272,0
FL,31,510,No,No,0,165.4,84,28.12,203.7,107,17.31,201.7,65,9.08,8.2,1,2.21,1,False,579.0,257,56.72,0.17001209189842806,1.9690476190476192,0.33476190476190476,0.0849779086892489,1.9037383177570093,0.16177570093457944,0.0450173525037184,3.103076923076923,0.1396923076923077,0.09796200345423144,2.252918287937743,0.22070038910505835,0.2856649395509499,0.49576868829337095,0.03128272316565644,0
KY,122,415,No,No,0,168.3,96,28.61,87.6,91,7.45,247.2,87,11.12,8.4,6,2.27,1,False,511.5,280,49.45,0.16999405822935232,1.753125,0.29802083333333335,0.08504566210045662,0.9626373626373625,0.08186813186813187,0.04498381877022654,2.8413793103448275,0.127816091954023,0.09667644183773216,1.8267857142857142,0.17660714285714288,0.32903225806451614,0.5785642062689585,0.013651205942706133,0
IN,46,415,No,Yes,34,191.4,102,32.54,361.8,96,30.75,147.5,132,6.64,7.2,2,1.94,1,False,707.9000000000001,332,71.86999999999999,0.17001044932079415,1.8764705882352941,0.31901960784313727,0.08499170812603649,3.7687500000000003,0.3203125,0.04501694915254237,1.1174242424242424,0.0503030303030303,0.1015256392145783,2.132228915662651,0.21647590361445782,0.2703771719169374,0.4527619312647837,0.01188343394356239,0
FL,103,415,No,No,0,158.7,90,26.98,198.4,117,16.86,181.1,76,8.15,10.5,4,2.84,1,False,548.7,287,54.83,0.17000630119722748,1.7633333333333332,0.2997777777777778,0.08497983870967742,1.6957264957264957,0.14410256410256408,0.04500276090557703,2.3828947368421054,0.10723684210526316,0.09992710041917258,1.9118466898954705,0.19104529616724739,0.28922908693275007,0.4920663870144082,0.02627569866885082,0
IL,68,415,Yes,Yes,29,195.5,113,33.24,171.6,96,14.59,204.0,85,9.18,13.5,9,3.65,1,True,584.6,303,60.66,0.17002557544757035,1.7300884955752212,0.29415929203539826,0.08502331002331003,1.7874999999999999,0.15197916666666667,0.045,2.4,0.108,0.10376325692781388,1.9293729372937294,0.20019801980198018,0.3344166951761888,0.5479723046488626,0.9084408058894641,1
AL,149,415,No,Yes,20,264.4,102,44.95,219.6,123,18.67,200.4,89,9.02,11.3,3,3.05,2,False,695.6999999999999,317,75.69,0.17000756429652045,2.5921568627450977,0.44068627450980397,0.08501821493624773,1.7853658536585366,0.15178861788617887,0.045009980039920156,2.251685393258427,0.10134831460674157,0.10879689521345408,2.1946372239747634,0.23876971608832806,0.3800488716400747,0.5938697318007663,0.04760758660520247,0
MT,102,408,No,No,0,273.2,85,46.44,211.1,82,17.94,203.7,129,9.17,13.1,7,3.54,2,True,701.1,303,77.09,0.16998535871156661,3.2141176470588233,0.5463529411764706,0.08498342018000948,2.574390243902439,0.21878048780487808,0.04501718213058419,1.5790697674418603,0.07108527131782946,0.109955783768364,2.313861386138614,0.25442244224422444,0.38967337041791467,0.6024127643014657,0.8866593315903889,1
WI,153,510,No,No,0,159.5,103,27.12,275.5,90,23.42,176.7,126,7.95,10.1,2,2.73,1,True,621.8000000000001,321,61.220000000000006,0.17003134796238245,1.5485436893203883,0.2633009708737864,0.08500907441016335,3.061111111111111,0.26022222222222224,0.04499151103565365,1.4023809523809523,0.0630952380952381,0.09845609520746221,1.937071651090343,0.1907165109034268,0.2565133483435188,0.44299248611564845,0.016367643628254026,0
NY,122,510,No,No,0,145.6,102,24.75,284.7,111,24.2,228.2,91,10.27,12.2,5,3.29,0,False,670.7,309,62.51,0.16998626373626374,1.427450980392157,0.2426470588235294,0.08500175623463295,2.5648648648648646,0.218018018018018,0.04500438212094654,2.5076923076923077,0.11285714285714285,0.09320113314447591,2.1705501618122978,0.2022977346278317,0.21708662591322497,0.39593665013597823,0.021672368041256666,0
WY,127,510,Yes,No,0,247.5,99,42.08,108.5,118,9.22,232.0,72,10.44,10.6,3,2.86,2,False,598.6,292,64.6,0.17002020202020202,2.5,0.425050505050505,0.08497695852534563,0.9194915254237288,0.07813559322033899,0.045,3.2222222222222223,0.145,0.10791847644503841,2.0500000000000003,0.22123287671232875,0.413464751085867,0.6513931888544892,0.04952201966439635,0
NY,126,415,Yes,No,0,239.7,87,40.75,281.7,92,23.94,183.5,113,8.26,11.4,1,3.08,1,True,716.3,293,76.03,0.17000417188151856,2.7551724137931033,0.46839080459770116,0.08498402555910543,3.0619565217391305,0.26021739130434784,0.04501362397820163,1.6238938053097345,0.07309734513274337,0.10614267764902975,2.444709897610921,0.2594880546075085,0.3346363255619154,0.5359726423780087,0.9961148885312027,1
CO,90,408,No,No,0,109.9,102,18.68,220.8,114,18.77,104.0,133,4.68,10.9,6,2.94,0,False,445.6,355,45.07,0.16997270245677887,1.0774509803921568,0.18313725490196078,0.08500905797101449,1.936842105263158,0.16464912280701754,0.045,0.7819548872180451,0.035187969924812025,0.10114452423698383,1.255211267605634,0.12695774647887323,0.24663375224416517,0.4144663856223652,0.019569379658000697,0
CA,37,510,No,No,0,239.9,120,40.78,261.6,88,22.24,207.1,88,9.32,8.9,4,2.4,2,True,717.5,300,74.74000000000001,0.16998749478949562,1.9991666666666668,0.3398333333333333,0.08501529051987766,2.972727272727273,0.2527272727272727,0.045002414292612265,2.353409090909091,0.10590909090909091,0.1041672473867596,2.3916666666666666,0.24913333333333337,0.33435540069686415,0.5456248327535456,0.7338471394856715,1
CO,132,415,No,No,0,197.8,66,33.63,133.9,119,11.38,177.3,94,7.98,10.9,3,2.94,4,True,519.9000000000001,282,55.93000000000001,0.17002022244691609,2.996969696969697,0.5095454545454546,0.08498879761015683,1.1252100840336134,0.09563025210084035,0.045008460236886635,1.8861702127659576,0.0848936170212766,0.10757838045778034,1.843617021276596,0.19833333333333336,0.3804577803423735,0.6012873234400142,0.4253417977882607,0
KY,38,408,No,Yes,36,115.4,98,19.62,166.2,83,14.13,184.7,79,8.31,15.2,6,4.1,2,False,481.5,266,46.160000000000004,0.17001733102253033,1.1775510204081634,0.20020408163265307,0.08501805054151626,2.0024096385542167,0.1702409638554217,0.044991878722252306,2.337974683544304,0.10518987341772153,0.09586708203530635,1.8101503759398496,0.17353383458646618,0.23966770508826585,0.4250433275563258,0.012840121740383742,0
ID,92,415,No,No,0,197.2,113,33.52,242.3,116,20.6,192.0,76,8.64,11.0,5,2.97,2,False,642.5,310,65.73,0.1699797160243408,1.7451327433628319,0.29663716814159297,0.08501857201815931,2.088793103448276,0.17758620689655175,0.045000000000000005,2.526315789473684,0.11368421052631579,0.1023035019455253,2.0725806451612905,0.21203225806451614,0.3069260700389105,0.5099650083675643,0.0379220185342012,0
HI,111,408,No,Yes,13,193.1,104,32.83,111.6,98,9.49,227.4,94,10.23,12.1,4,3.27,1,False,544.2,300,55.82,0.17001553599171412,1.856730769230769,0.3156730769230769,0.08503584229390682,1.1387755102040815,0.09683673469387755,0.044986807387862794,2.4191489361702128,0.10882978723404256,0.10257258360896729,1.814,0.18606666666666666,0.3548327820654171,0.5881404514510927,0.015125317936900586,0
TX,121,415,No,Yes,31,263.1,70,44.73,279.3,118,23.74,127.1,143,5.72,9.7,4,2.62,5,False,679.2000000000002,335,76.81,0.17001140250855185,3.758571428571429,0.6389999999999999,0.08499820981023988,2.366949152542373,0.2011864406779661,0.04500393391030685,0.8888111888111888,0.04,0.11308892815076559,2.0274626865671648,0.22928358208955224,0.38736749116607766,0.5823460486915766,0.08551300986251867,0
GA,131,408,No,No,0,197.0,79,33.49,201.0,114,17.09,151.2,111,6.8,11.6,5,3.13,1,False,560.8000000000001,309,60.51,0.17,2.4936708860759493,0.42392405063291144,0.08502487562189055,1.763157894736842,0.14991228070175439,0.04497354497354498,1.362162162162162,0.06126126126126126,0.10789942938659057,1.814886731391586,0.1958252427184466,0.351283880171184,0.55346223764667,0.05237544821636799,0
ME,19,415,No,No,0,201.5,123,34.26,129.2,110,10.98,220.6,98,9.93,12.9,4,3.48,1,False,564.1999999999999,335,58.64999999999999,0.17002481389578164,1.6382113821138211,0.27853658536585363,0.08498452012383902,1.1745454545454543,0.09981818181818182,0.04501359927470535,2.2510204081632654,0.10132653061224489,0.10395249911378944,1.6841791044776118,0.17507462686567163,0.3571428571428572,0.5841432225063939,0.017125394851777494,0
OH,135,415,No,No,0,173.4,107,29.48,222.0,84,18.87,64.2,94,2.89,13.7,6,3.7,1,False,473.29999999999995,291,54.940000000000005,0.17001153402537486,1.6205607476635515,0.2755140186915888,0.085,2.642857142857143,0.22464285714285714,0.04501557632398754,0.6829787234042554,0.03074468085106383,0.11607859708430174,1.6264604810996561,0.18879725085910654,0.3663638284386225,0.5365853658536585,0.012580024993320893,0
